Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Queue Size-hostname:port, Max Queue Size-hostname:port, Uptime-hostname:port,
2018-03-12 14:47:43, 0.0, 0, 521944648, 533856256, 134217728, 533856256, 6137, 3902280000000, 0.00, 0.00, 3783274496, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257365030,
2018-03-12 14:48:43, 0.0, 0, 523079176, 533856256, 134217728, 533856256, 6137, 3902450000000, 0.00, 0.00, 3780882432, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257425032,
2018-03-12 14:49:43, 0.0, 0, 523965736, 533856256, 134217728, 533856256, 6137, 3902620000000, 0.00, 0.00, 3781050368, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257485028,
2018-03-12 14:50:43, 0.0, 0, 525064160, 533856256, 134217728, 533856256, 6137, 3902820000000, 0.00, 0.00, 3778957312, 16725889024, 0.04, 8724148224, 3155378176, 0, 1, 257545064,
2018-03-12 14:51:43, 0.0, 0, 526156272, 533856256, 134217728, 533856256, 6137, 3902980000000, 0.00, 0.00, 3776696320, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 257605033,
2018-03-12 14:52:43, 0.0, 0, 527253840, 533856256, 134217728, 533856256, 6142, 3903130000000, 0.00, 0.00, 3777236992, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257665034,
2018-03-12 14:53:43, 0.0, 0, 528587480, 533856256, 134217728, 533856256, 6152, 3903300000000, 0.00, 0.00, 3774996480, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257725029,
2018-03-12 14:54:44, 0.0, 1, 355220000, 527433728, 134217728, 527433728, 6098, 3906300000000, 0.01, 0.01, 3772375040, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257785817,
2018-03-12 14:55:43, 1.2, 0, 358478672, 527433728, 134217728, 527433728, 6110, 3906430000000, 0.00, 0.00, 3771899904, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 257845035,
2018-03-12 14:56:43, 0.8, 1, 517745928, 532217856, 134217728, 532217856, 6125, 3910740000000, 0.02, 0.03, 3740758016, 16725889024, 0.15, 8724148224, 3155378176, 0, 1, 257905031,
2018-03-12 14:57:43, 0.0, 0, 519686072, 532217856, 134217728, 532217856, 6125, 3910860000000, 0.00, 0.00, 3737608192, 16725889024, 0.05, 8724148224, 3155378176, 0, 1, 257965027,
2018-03-12 14:58:43, 0.0, 0, 521673848, 532217856, 134217728, 532217856, 6125, 3910990000000, 0.00, 0.00, 3737673728, 16725889024, 0.02, 8724148224, 3155378176, 0, 1, 258025026,
2018-03-12 14:59:43, 0.0, 0, 523614392, 532217856, 134217728, 532217856, 6125, 3911130000000, 0.00, 0.00, 3735740416, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 258085028,
2018-03-12 15:00:43, 0.0, 0, 525688048, 532217856, 134217728, 532217856, 6125, 3911250000000, 0.00, 0.00, 3730595840, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 258145027,
2018-03-12 15:01:43, 0.0, 0, 409973648, 532217856, 134217728, 532217856, 6126, 3912100000000, 0.00, 0.01, 3730046976, 16725889024, 0.04, 8724148224, 3155378176, 0, 1, 258205027,
2018-03-12 15:02:43, 0.0, 0, 411116896, 532217856, 134217728, 532217856, 6127, 3912270000000, 0.00, 0.00, 3728371712, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 258265027,
2018-03-12 15:03:43, 2.2, 3, 434369480, 532807680, 134217728, 532807680, 6132, 3919570000000, 0.03, 0.04, 3715670016, 16725889024, 0.15, 8724148224, 3155378176, 0, 1, 258325028,
2018-03-12 15:04:43, 0.0, 0, 404840192, 532611072, 134217728, 532611072, 6136, 3921290000000, 0.01, 0.04, 3687227392, 16725889024, 0.29, 8724148224, 3155378176, 0, 1, 258385033,
2018-03-12 15:05:43, 1.0, 1, 403890824, 533725184, 134217728, 533725184, 6134, 3925460000000, 0.02, 0.02, 3624325120, 16725889024, 0.14, 8724148224, 3155378176, 0, 1, 258445032,
2018-03-12 15:06:43, 9.2, 10, 500510848, 535560192, 134217728, 535560192, 6137, 3949630000000, 0.10, 0.11, 3596791808, 16725889024, 0.41, 8724148224, 3155378176, 0, 1, 258505026,
2018-03-12 15:07:43, 0.7, 1, 526943896, 535560192, 134217728, 535560192, 6134, 3952180000000, 0.01, 0.01, 3558658048, 16725889024, 0.28, 8724148224, 3155378176, 0, 1, 258565025,
2018-03-12 15:08:43, 2.1, 2, 413822512, 534904832, 134217728, 534904832, 6135, 3958050000000, 0.02, 0.03, 3514515456, 16725889024, 0.33, 8724148224, 3155378176, 0, 1, 258625023,
2018-03-12 15:09:43, 0.0, 0, 418892248, 534904832, 134217728, 534904832, 6135, 3958260000000, 0.00, 0.00, 3513032704, 16725889024, 0.12, 8724148224, 3155378176, 0, 1, 258685032,
2018-03-12 15:10:43, 0.0, 0, 419950448, 534904832, 134217728, 534904832, 6136, 3958410000000, 0.00, 0.00, 3512905728, 16725889024, 0.04, 8724148224, 3155378176, 0, 1, 258745054,
2018-03-12 15:11:43, 0.0, 0, 429128464, 534904832, 134217728, 534904832, 6136, 3958630000000, 0.00, 0.00, 3510554624, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 258805025,
2018-03-12 15:12:43, 0.0, 0, 430177736, 534904832, 134217728, 534904832, 6136, 3958770000000, 0.00, 0.00, 3509710848, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 258865024,
2018-03-12 15:13:43, 0.0, 0, 431302088, 534904832, 134217728, 534904832, 6136, 3958930000000, 0.00, 0.02, 3506716672, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 258925023,
2018-03-12 15:14:43, 0.0, 0, 432355808, 534904832, 134217728, 534904832, 6136, 3959090000000, 0.00, 0.00, 3505299456, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 258985022,
2018-03-12 15:15:43, 0.0, 0, 433417752, 534904832, 134217728, 534904832, 6136, 3959220000000, 0.00, 0.00, 3503038464, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 259045023,
2018-03-12 15:16:43, 0.0, 0, 434479696, 534904832, 134217728, 534904832, 6136, 3959370000000, 0.00, 0.00, 3502321664, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 259105025,
2018-03-12 15:17:43, 0.0, 0, 435541640, 534904832, 134217728, 534904832, 6136, 3959560000000, 0.00, 0.00, 3500687360, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 259165024,
2018-03-12 15:18:43, 0.0, 0, 436655464, 534904832, 134217728, 534904832, 6136, 3959760000000, 0.00, 0.00, 3498024960, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 259225027,
2018-03-12 15:19:44, 41.5, 35, 454616248, 534904832, 134217728, 534904832, 6117, 4045500000000, 0.36, 0.38, 3384262656, 16725889024, 0.84, 8724148224, 3155378176, 0, 1, 259285944,
2018-03-12 15:20:43, 9.3, 7, 454965856, 534904832, 134217728, 534904832, 6123, 4063880000000, 0.08, 0.08, 3384094720, 16725889024, 0.43, 8724148224, 3155378176, 0, 1, 259345035,
2018-03-12 15:21:43, 0.0, 0, 457546312, 534904832, 134217728, 534904832, 6123, 4064020000000, 0.00, 0.00, 3382083584, 16725889024, 0.16, 8724148224, 3155378176, 0, 1, 259405025,
2018-03-12 15:22:44, 19.4, 16, 394057352, 534904832, 134217728, 534904832, 6119, 4104290000000, 0.17, 0.17, 3376431104, 16725889024, 0.67, 8724148224, 3155378176, 0, 1, 259465896,
2018-03-12 15:23:43, 14.1, 12, 512017632, 534904832, 134217728, 534904832, 6125, 4133880000000, 0.13, 0.13, 3335405568, 16725889024, 0.73, 8724148224, 3155378176, 0, 1, 259525027,
2018-03-12 15:24:43, 0.0, 0, 514049320, 534904832, 134217728, 534904832, 6125, 4134050000000, 0.00, 0.00, 3335008256, 16725889024, 0.27, 8724148224, 3155378176, 0, 1, 259585027,
2018-03-12 15:25:43, 1.7, 2, 497388568, 534904832, 134217728, 534904832, 6131, 4139530000000, 0.02, 0.04, 3323334656, 16725889024, 0.24, 8724148224, 3155378176, 0, 1, 259645027,
2018-03-12 15:26:43, 0.0, 0, 498453864, 534904832, 134217728, 534904832, 6131, 4139690000000, 0.00, 0.00, 3322961920, 16725889024, 0.09, 8724148224, 3155378176, 0, 1, 259705025,
2018-03-12 15:27:43, 0.0, 0, 499505576, 534904832, 134217728, 534904832, 6131, 4139860000000, 0.00, 0.00, 3323334656, 16725889024, 0.03, 8724148224, 3155378176, 0, 1, 259765023,
2018-03-12 15:28:43, 0.0, 0, 500636216, 534904832, 134217728, 534904832, 6131, 4140050000000, 0.00, 0.00, 3323469824, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 259825056,
2018-03-12 15:29:43, 0.0, 0, 529127312, 534904832, 134217728, 534904832, 6133, 4140580000000, 0.00, 0.00, 3309727744, 16725889024, 0.08, 8724148224, 3155378176, 0, 1, 259885029,
2018-03-12 15:30:43, 3.0, 3, 412305312, 534904832, 134217728, 534904832, 6127, 4148340000000, 0.03, 0.08, 3232665600, 16725889024, 0.14, 8724148224, 3155378176, 0, 1, 259945043,
2018-03-12 15:31:43, 15.1, 13, 492822104, 534904832, 134217728, 534904832, 6133, 4180630000000, 0.14, 0.14, 3209994240, 16725889024, 0.38, 8724148224, 3155378176, 0, 1, 260005025,
2018-03-12 15:32:43, 18.5, 16, 413856248, 534904832, 134217728, 534904832, 6134, 4221080000000, 0.17, 0.19, 3163541504, 16725889024, 0.78, 8724148224, 3155378176, 0, 1, 260065492,
2018-03-12 15:33:43, 11.7, 10, 464939896, 534904832, 134217728, 534904832, 6139, 4244930000000, 0.10, 0.10, 3149258752, 16725889024, 0.47, 8724148224, 3155378176, 0, 1, 260125022,
2018-03-12 15:34:43, 0.6, 1, 423808016, 534904832, 134217728, 534904832, 6138, 4248000000000, 0.01, 0.02, 3144179712, 16725889024, 0.17, 8724148224, 3155378176, 0, 1, 260185020,
2018-03-12 15:35:43, 19.9, 18, 373277816, 534904832, 134217728, 534904832, 6142, 4292920000000, 0.19, 0.24, 2931818496, 16725889024, 1.03, 8724148224, 3155378176, 0, 1, 260245537,
2018-03-12 15:36:43, 46.5, 39, 368951832, 534904832, 134217728, 534904832, 6138, 4387770000000, 0.41, 0.43, 2713153536, 16725889024, 1.54, 8724148224, 3155378176, 0, 1, 260305020,
2018-03-12 15:37:43, 14.6, 14, 456666976, 534904832, 134217728, 534904832, 6141, 4421750000000, 0.15, 0.27, 2737606656, 16725889024, 1.35, 8724148224, 3155378176, 0, 1, 260365020,
2018-03-12 15:38:43, 0.0, 0, 457867536, 534904832, 134217728, 534904832, 6141, 4421890000000, 0.00, 0.00, 2734542848, 16725889024, 0.49, 8724148224, 3155378176, 0, 1, 260425022,
2018-03-12 15:39:43, 0.0, 0, 458956632, 534904832, 134217728, 534904832, 6141, 4422020000000, 0.00, 0.00, 2738823168, 16725889024, 0.18, 8724148224, 3155378176, 0, 1, 260485022,
2018-03-12 15:40:43, 0.0, 0, 460039560, 534904832, 134217728, 534904832, 6141, 4422180000000, 0.00, 0.00, 2739458048, 16725889024, 0.06, 8724148224, 3155378176, 0, 1, 260545020,
2018-03-12 15:41:43, 0.7, 1, 383929480, 534904832, 134217728, 534904832, 6146, 4424580000000, 0.01, 0.02, 2731245568, 16725889024, 0.08, 8724148224, 3155378176, 0, 1, 260605019,
2018-03-12 15:42:43, 1.5, 1, 416475464, 534904832, 134217728, 534904832, 6133, 4428080000000, 0.01, 0.02, 2714501120, 16725889024, 0.03, 8724148224, 3155378176, 0, 1, 260665021,
2018-03-12 15:43:43, 0.0, 0, 417618992, 534904832, 134217728, 534904832, 6133, 4428250000000, 0.00, 0.00, 2714738688, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 260725020,
2018-03-12 15:44:43, 14.4, 12, 421547696, 534904832, 134217728, 534904832, 6129, 4457910000000, 0.12, 0.13, 2632331264, 16725889024, 0.58, 8724148224, 3155378176, 0, 1, 260785023,
2018-03-12 15:45:43, 0.0, 0, 423302320, 534904832, 134217728, 534904832, 6131, 4458070000000, 0.00, 0.00, 2632798208, 16725889024, 0.21, 8724148224, 3155378176, 0, 1, 260845021,
2018-03-12 15:46:43, 0.0, 0, 477870592, 534904832, 134217728, 534904832, 6132, 4458500000000, 0.00, 0.00, 2619940864, 16725889024, 0.08, 8724148224, 3155378176, 0, 1, 260905023,
2018-03-12 15:47:43, 0.0, 0, 479614272, 534904832, 134217728, 534904832, 6132, 4458660000000, 0.00, 0.00, 2619904000, 16725889024, 0.03, 8724148224, 3155378176, 0, 1, 260965036,
2018-03-12 15:48:43, 0.0, 0, 481393064, 534904832, 134217728, 534904832, 6132, 4458790000000, 0.00, 0.00, 2619035648, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 261025048,
2018-03-12 15:49:43, 0.0, 0, 483121816, 534904832, 134217728, 534904832, 6132, 4458970000000, 0.00, 0.00, 2619412480, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 261085019,
2018-03-12 15:50:43, 0.8, 1, 485676800, 534904832, 134217728, 534904832, 6137, 4462680000000, 0.02, 0.05, 2600898560, 16725889024, 0.34, 8724148224, 3155378176, 0, 1, 261145022,
2018-03-12 15:51:43, 0.0, 0, 489021784, 534904832, 134217728, 534904832, 6137, 4462920000000, 0.00, 0.00, 2602270720, 16725889024, 0.12, 8724148224, 3155378176, 0, 1, 261205033,
2018-03-12 15:52:43, 0.0, 0, 490134040, 534904832, 134217728, 534904832, 6137, 4463080000000, 0.00, 0.00, 2602643456, 16725889024, 0.04, 8724148224, 3155378176, 0, 1, 261265020,
2018-03-12 15:53:43, 0.0, 0, 491292080, 534904832, 134217728, 534904832, 6137, 4463220000000, 0.00, 0.00, 2602143744, 16725889024, 0.01, 8724148224, 3155378176, 0, 1, 261325018,
2018-03-12 15:54:43, 0.0, 0, 492382328, 534904832, 134217728, 534904832, 6137, 4463330000000, 0.00, 0.00, 2602397696, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 261385021,
2018-03-12 15:55:43, 0.8, 0, 413259040, 534904832, 134217728, 534904832, 6137, 4465360000000, 0.01, 0.01, 2588033024, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 261445019,
2018-03-12 15:56:43, 0.0, 0, 414286368, 534904832, 134217728, 534904832, 6137, 4465490000000, 0.00, 0.00, 2588278784, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 261505022,
2018-03-12 15:57:43, 0.0, 0, 415333256, 534904832, 134217728, 534904832, 6137, 4465630000000, 0.00, 0.00, 2588033024, 16725889024, 0.13, 8724148224, 3155378176, 0, 1, 261565026,
2018-03-12 15:58:43, 0.0, 0, 416404472, 534904832, 134217728, 534904832, 6137, 4465760000000, 0.00, 0.00, 2588110848, 16725889024, 0.05, 8724148224, 3155378176, 0, 1, 261625019,
2018-03-12 15:59:43, 0.0, 0, 417446776, 534904832, 134217728, 534904832, 6137, 4465900000000, 0.00, 0.00, 2587779072, 16725889024, 0.02, 8724148224, 3155378176, 0, 1, 261685019,
2018-03-12 16:00:43, 0.0, 0, 418481616, 534904832, 134217728, 534904832, 6137, 4466050000000, 0.00, 0.00, 2587906048, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 261745021,
2018-03-12 16:01:43, 0.0, 0, 419522184, 534904832, 134217728, 534904832, 6137, 4466170000000, 0.00, 0.00, 2587873280, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 261805020,
2018-03-12 16:02:43, 9.5, 8, 493649208, 534904832, 134217728, 534904832, 6115, 4487110000000, 0.09, 0.09, 2577129472, 16725889024, 0.10, 8724148224, 3155378176, 0, 1, 261865039,
2018-03-12 16:03:43, 0.0, 0, 495512360, 534904832, 134217728, 534904832, 6122, 4487280000000, 0.00, 0.00, 2578808832, 16725889024, 0.03, 8724148224, 3155378176, 0, 1, 261925020,
2018-03-12 16:04:43, 55.9, 48, 523976456, 534904832, 134217728, 534904832, 6126, 4602680000000, 0.49, 0.51, 2452475904, 16725889024, 1.22, 8724148224, 3155378176, 0, 1, 261985020,
2018-03-12 16:05:43, 6.3, 5, 374217600, 534904832, 134217728, 534904832, 6130, 4616590000000, 0.06, 0.06, 2445402112, 16725889024, 0.64, 8724148224, 3155378176, 0, 1, 262045018,
2018-03-12 16:06:43, 0.0, 0, 375404408, 534904832, 134217728, 534904832, 6130, 4616710000000, 0.00, 0.00, 2446979072, 16725889024, 0.24, 8724148224, 3155378176, 0, 1, 262105020,
2018-03-12 16:07:43, 5.6, 5, 425019320, 534904832, 134217728, 534904832, 6129, 4629960000000, 0.06, 0.06, 2432446464, 16725889024, 0.59, 8724148224, 3155378176, 0, 1, 262165249,
2018-03-12 16:08:43, 26.3, 23, 467399624, 534904832, 134217728, 534904832, 6128, 4686290000000, 0.24, 0.24, 2423717888, 16725889024, 0.80, 8724148224, 3155378176, 0, 1, 262225019,
2018-03-12 16:09:43, 14.9, 12, 391892672, 534904832, 134217728, 534904832, 6131, 4716270000000, 0.13, 0.13, 2422599680, 16725889024, 0.73, 8724148224, 3155378176, 0, 1, 262285017,
2018-03-12 16:10:43, 0.0, 0, 393609488, 534904832, 134217728, 534904832, 6131, 4716420000000, 0.00, 0.00, 2421964800, 16725889024, 0.27, 8724148224, 3155378176, 0, 1, 262345023,
2018-03-12 16:11:43, 0.0, 0, 440463880, 534904832, 134217728, 534904832, 6132, 4717020000000, 0.00, 0.02, 2410582016, 16725889024, 0.17, 8724148224, 3155378176, 0, 1, 262405019,
2018-03-12 16:12:43, 50.0, 43, 458072264, 534904832, 134217728, 534904832, 6116, 4822250000000, 0.44, 0.46, 2246242304, 16725889024, 1.86, 8724148224, 3155378176, 0, 1, 262465718,
2018-03-12 16:13:43, 2.4, 2, 422046520, 534904832, 134217728, 534904832, 6127, 4828520000000, 0.03, 0.12, 2169737216, 16725889024, 1.16, 8724148224, 3155378176, 0, 1, 262525019,
2018-03-12 16:14:43, 15.1, 14, 466650584, 534904832, 134217728, 534904832, 6133, 4863480000000, 0.15, 0.16, 2139611136, 16725889024, 1.21, 8724148224, 3155378176, 0, 1, 262585020,
2018-03-12 16:15:43, 7.9, 6, 468343696, 534904832, 134217728, 534904832, 6133, 4880150000000, 0.07, 0.07, 2136965120, 16725889024, 0.57, 8724148224, 3155378176, 0, 1, 262645024,
2018-03-12 16:16:43, 0.7, 1, 400182312, 534904832, 134217728, 534904832, 6135, 4882770000000, 0.01, 0.06, 2121682944, 16725889024, 0.65, 8724148224, 3155378176, 0, 1, 262705025,
2018-03-12 16:17:43, 0.0, 0, 482265536, 534904832, 134217728, 534904832, 6135, 4883860000000, 0.00, 0.02, 2109878272, 16725889024, 0.42, 8724148224, 3155378176, 0, 1, 262765020,
2018-03-12 16:18:43, 0.0, 0, 483437352, 534904832, 134217728, 534904832, 6135, 4883990000000, 0.00, 0.00, 2109665280, 16725889024, 0.15, 8724148224, 3155378176, 0, 1, 262825021,
2018-03-12 16:19:43, 0.0, 0, 484537944, 534904832, 134217728, 534904832, 6136, 4884110000000, 0.00, 0.00, 2109792256, 16725889024, 0.05, 8724148224, 3155378176, 0, 1, 262885019,
2018-03-12 16:20:43, 0.0, 0, 485648688, 534904832, 134217728, 534904832, 6136, 4884260000000, 0.00, 0.00, 2109386752, 16725889024, 0.02, 8724148224, 3155378176, 0, 1, 262945017,
2018-03-12 16:21:43, 0.0, 0, 486756488, 534904832, 134217728, 534904832, 6136, 4884430000000, 0.00, 0.00, 2109792256, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263005018,
2018-03-12 16:22:43, 0.0, 0, 487862144, 534904832, 134217728, 534904832, 6136, 4884590000000, 0.00, 0.00, 2109542400, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263065017,
2018-03-12 16:23:43, 0.0, 0, 489022936, 534904832, 134217728, 534904832, 6136, 4884740000000, 0.00, 0.00, 2109411328, 16725889024, 0.15, 8724148224, 3155378176, 0, 1, 263125018,
2018-03-12 16:24:43, 0.0, 0, 490124432, 534904832, 134217728, 534904832, 6136, 4884880000000, 0.00, 0.00, 2109227008, 16725889024, 0.05, 8724148224, 3155378176, 0, 1, 263185017,
2018-03-12 16:25:43, 0.0, 0, 491221648, 534904832, 134217728, 534904832, 6136, 4885020000000, 0.00, 0.00, 2109521920, 16725889024, 0.02, 8724148224, 3155378176, 0, 1, 263245020,
2018-03-12 16:26:43, 0.0, 0, 492327304, 534904832, 134217728, 534904832, 6136, 4885210000000, 0.00, 0.00, 2109284352, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263305019,
2018-03-12 16:27:43, 0.0, 0, 493443072, 534904832, 134217728, 534904832, 6138, 4885400000000, 0.00, 0.00, 2109030400, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263365036,
2018-03-12 16:28:43, 0.0, 0, 494623616, 534904832, 134217728, 534904832, 6139, 4885540000000, 0.00, 0.00, 2109157376, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263425016,
2018-03-12 16:29:43, 0.0, 0, 495726368, 534904832, 134217728, 534904832, 6139, 4885700000000, 0.00, 0.00, 2108854272, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263485018,
2018-03-12 16:30:43, 0.0, 0, 496834936, 534904832, 134217728, 534904832, 6139, 4885870000000, 0.00, 0.00, 2108903424, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263545019,
2018-03-12 16:31:43, 0.0, 0, 497929968, 534904832, 134217728, 534904832, 6139, 4886010000000, 0.00, 0.00, 2108432384, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263605017,
2018-03-12 16:32:43, 0.0, 0, 499090960, 534904832, 134217728, 534904832, 6139, 4886160000000, 0.00, 0.00, 2108682240, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263665025,
2018-03-12 16:33:43, 0.0, 0, 500256464, 534904832, 134217728, 534904832, 6139, 4886330000000, 0.00, 0.00, 2108981248, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263725020,
2018-03-12 16:34:43, 0.0, 0, 501362008, 534904832, 134217728, 534904832, 6139, 4886510000000, 0.00, 0.00, 2108760064, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263785017,
2018-03-12 16:35:43, 0.0, 0, 502455656, 534904832, 134217728, 534904832, 6139, 4886670000000, 0.00, 0.00, 2108702720, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263845018,
2018-03-12 16:36:43, 0.0, 0, 503562880, 534904832, 134217728, 534904832, 6139, 4886840000000, 0.00, 0.00, 2108649472, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263905017,
2018-03-12 16:37:43, 0.0, 0, 504669080, 534904832, 134217728, 534904832, 6139, 4887020000000, 0.00, 0.00, 2108395520, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 263965023,
2018-03-12 16:38:43, 0.0, 0, 505888096, 534904832, 134217728, 534904832, 6139, 4887160000000, 0.00, 0.00, 2108014592, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 264025027,
2018-03-12 16:39:43, 0.0, 0, 506981432, 534904832, 134217728, 534904832, 6139, 4887310000000, 0.00, 0.00, 2108141568, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 264085017,
2018-03-12 16:40:43, 0.0, 0, 508088696, 534904832, 134217728, 534904832, 6139, 4887470000000, 0.00, 0.00, 2108395520, 16725889024, 0.00, 8724148224, 3155378176, 0, 1, 264145017,
2018-03-12 16:41:43, 0.0, 0, 509182216, 534904832, 134217728, 534904832, 6139, 4887650000000, 0.00, 0.00, 2107822080, 16725889024, 0.08, 8724148224, 3155378176, 0, 1, 264205017,
2018-03-12 16:42:43, 0.0, 0, 510289440, 534904832, 134217728, 534904832, 6139, 4887820000000, 0.00, 0.00, 2108178432, 16725889024, 0.03, 8724148224, 3155378176, 0, 1, 264265016,
2018-03-12 16:43:43, 1.4, 1, 402989680, 534904832, 134217728, 534904832, 6139, 4891010000000, 0.01, 0.01, 2100711424, 16725889024, 0.50, 8724148224, 3155378176, 0, 1, 264325016,
2018-03-12 16:44:43, 0.0, 0, 404019392, 534904832, 134217728, 534904832, 6139, 4891130000000, 0.00, 0.00, 2100711424, 16725889024, 0.18, 8724148224, 3155378176, 0, 1, 264385017,
2018-03-12 16:45:43, 0.0, 0, 414294968, 534904832, 134217728, 534904832, 6139, 4891410000000, 0.00, 0.03, 2099908608, 16725889024, 0.14, 8724148224, 3155378176, 0, 1, 264445016,
2018-03-12 16:46:43, 0.0, 0, 415334896, 534904832, 134217728, 534904832, 6139, 4891590000000, 0.00, 0.00, 2100051968, 16725889024, 0.05, 8724148224, 3155378176, 0, 1, 264505019,
