Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Thread Count-hostname:port, Current Threads Busy-hostname:port, Max Threads-hostname:port, Active Sessions-hostname:port, Uptime-hostname:port,
2018-03-18 00:00:48, 0.0, 0, 200071016, 954466304, 261342016, 318898176, 4364, 5876920000000, 0.01, 0.15, 251920384, 16725889024, 0.12, 8724148224, 3571441664, 10, 1, 200, 72, 184209715,
2018-03-18 00:01:48, 0.0, 0, 235186696, 954466304, 261342016, 319029248, 4364, 5878400000000, 0.01, 0.14, 236920832, 16725889024, 0.22, 8724148224, 3571441664, 10, 1, 200, 72, 184269715,
2018-03-18 00:02:48, 0.0, 0, 95481544, 954466304, 261342016, 319094784, 4364, 5879960000000, 0.01, 0.14, 243351552, 16725889024, 0.08, 8724148224, 3571441664, 10, 1, 200, 72, 184329715,
2018-03-18 00:03:48, 0.0, 0, 134005272, 954466304, 261342016, 319029248, 4364, 5881490000000, 0.01, 0.14, 210591744, 16725889024, 0.12, 8724148224, 3571441664, 10, 1, 200, 72, 184389722,
2018-03-18 00:04:48, 0.0, 0, 179224984, 954466304, 261342016, 319160320, 4364, 5883130000000, 0.01, 0.18, 204759040, 16725889024, 0.26, 8724148224, 3571441664, 10, 1, 200, 72, 184449717,
2018-03-18 00:05:48, 0.0, 0, 212484456, 954466304, 261342016, 319029248, 4364, 5884610000000, 0.01, 0.15, 201248768, 16725889024, 0.36, 8724148224, 3571441664, 10, 1, 200, 72, 184509715,
2018-03-18 00:06:48, 0.0, 0, 76646024, 954466304, 261342016, 319291392, 4364, 5886210000000, 0.01, 0.15, 218329088, 16725889024, 0.29, 8724148224, 3571441664, 10, 1, 200, 72, 184569714,
2018-03-18 00:07:48, 0.0, 0, 110374496, 954466304, 261342016, 319356928, 4364, 5887700000000, 0.01, 0.13, 193712128, 16725889024, 0.19, 8724148224, 3571441664, 10, 1, 200, 72, 184629716,
2018-03-18 00:08:48, 0.0, 0, 152602968, 954466304, 261342016, 319881216, 4364, 5889310000000, 0.01, 0.14, 199561216, 16725889024, 0.17, 8724148224, 3571441664, 10, 1, 200, 72, 184689714,
2018-03-18 00:09:48, 0.0, 0, 184328648, 954466304, 261342016, 319946752, 4364, 5890790000000, 0.01, 0.14, 162447360, 16725889024, 0.14, 8724148224, 3571441664, 10, 1, 200, 72, 184749719,
2018-03-18 00:10:48, 0.0, 0, 226132072, 954466304, 261342016, 320012288, 4364, 5892390000000, 0.01, 0.15, 232828928, 16725889024, 0.23, 8724148224, 3571441664, 10, 1, 200, 72, 184809716,
2018-03-18 00:11:48, 0.0, 0, 86691008, 954466304, 261342016, 320274432, 4364, 5893990000000, 0.01, 0.15, 237883392, 16725889024, 0.20, 8724148224, 3571441664, 10, 1, 200, 72, 184869715,
2018-03-18 00:12:48, 0.0, 0, 119676520, 954466304, 261342016, 320274432, 4364, 5895500000000, 0.01, 0.14, 244629504, 16725889024, 0.11, 8724148224, 3571441664, 10, 1, 200, 72, 184929717,
2018-03-18 00:13:48, 0.0, 0, 159692840, 954466304, 261342016, 320471040, 4364, 5897080000000, 0.01, 0.13, 218726400, 16725889024, 0.17, 8724148224, 3571441664, 10, 1, 200, 72, 184989714,
2018-03-18 00:14:48, 0.0, 0, 193556536, 954466304, 261342016, 320471040, 4364, 5898590000000, 0.01, 0.15, 228282368, 16725889024, 0.46, 8724148224, 3571441664, 10, 1, 200, 72, 185049718,
2018-03-18 00:15:48, 0.0, 0, 234635312, 954466304, 261342016, 320536576, 4364, 5900200000000, 0.01, 0.16, 227741696, 16725889024, 0.35, 8724148224, 3571441664, 10, 1, 200, 72, 185109717,
2018-03-18 00:16:48, 0.0, 0, 89433440, 954466304, 261342016, 320798720, 4364, 5901760000000, 0.01, 0.14, 234835968, 16725889024, 0.25, 8724148224, 3571441664, 10, 1, 200, 72, 185169718,
2018-03-18 00:17:48, 0.0, 0, 124325400, 954466304, 261342016, 320798720, 4364, 5903280000000, 0.01, 0.15, 241074176, 16725889024, 0.22, 8724148224, 3571441664, 10, 1, 200, 72, 185229716,
2018-03-18 00:18:48, 0.0, 0, 160377176, 954466304, 261342016, 320929792, 4364, 5904850000000, 0.01, 0.15, 237690880, 16725889024, 0.28, 8724148224, 3571441664, 10, 1, 200, 72, 185289715,
2018-03-18 00:19:48, 0.0, 0, 195446304, 954466304, 261342016, 320995328, 4364, 5906370000000, 0.01, 0.13, 223129600, 16725889024, 0.10, 8724148224, 3571441664, 10, 1, 200, 72, 185349714,
2018-03-18 00:20:48, 0.0, 0, 231515288, 954466304, 261342016, 321126400, 4364, 5907920000000, 0.01, 0.14, 229392384, 16725889024, 0.12, 8724148224, 3571441664, 10, 1, 200, 72, 185409715,
2018-03-18 00:21:48, 0.0, 0, 90226136, 954466304, 261342016, 321323008, 4364, 5909540000000, 0.01, 0.14, 245866496, 16725889024, 0.04, 8724148224, 3571441664, 10, 1, 200, 72, 185469717,
2018-03-18 00:22:48, 0.0, 0, 125395776, 954466304, 261342016, 321323008, 4364, 5911090000000, 0.01, 0.15, 242302976, 16725889024, 0.05, 8724148224, 3571441664, 10, 1, 200, 72, 185529719,
2018-03-18 00:23:48, 0.0, 0, 160699240, 954466304, 261342016, 321388544, 4364, 5912660000000, 0.01, 0.15, 226582528, 16725889024, 0.22, 8724148224, 3571441664, 10, 1, 200, 72, 185589715,
2018-03-18 00:24:48, 0.0, 0, 194487008, 954466304, 261342016, 321454080, 4364, 5914190000000, 0.01, 0.15, 265445376, 16725889024, 0.24, 8724148224, 3571441664, 10, 1, 200, 72, 185649715,
