Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Thread Count-hostname:port, Current Threads Busy-hostname:port, Max Threads-hostname:port, Active Sessions-hostname:port, Uptime-hostname:port,
2018-03-19 00:00:48, 0.0, 0, 467172488, 954466304, 261342016, 480575488, 4364, 8109960000000, 0.01, 0.19, 190648320, 16725889024, 0.21, 8724148224, 3571441664, 10, 1, 200, 72, 270609721,
2018-03-19 00:01:48, 0.0, 0, 343747744, 954466304, 261342016, 480706560, 4364, 8111500000000, 0.01, 0.14, 201437184, 16725889024, 0.08, 8724148224, 3571441664, 10, 1, 200, 72, 270669714,
2018-03-19 00:02:48, 0.0, 0, 227439456, 954466304, 261342016, 480837632, 4364, 8113090000000, 0.01, 0.14, 176795648, 16725889024, 0.07, 8724148224, 3571441664, 10, 1, 200, 72, 270729715,
2018-03-19 00:03:48, 0.0, 0, 446395808, 954466304, 261342016, 480837632, 4364, 8114620000000, 0.01, 0.14, 253005824, 16725889024, 0.03, 8724148224, 3571441664, 10, 1, 200, 72, 270789716,
2018-03-19 00:04:48, 0.0, 0, 326989080, 954466304, 261342016, 480903168, 4364, 8116180000000, 0.01, 0.14, 227688448, 16725889024, 0.05, 8724148224, 3571441664, 10, 1, 200, 72, 270849715,
2018-03-19 00:05:48, 0.0, 0, 202529096, 954466304, 261342016, 480968704, 4364, 8117710000000, 0.01, 0.15, 205459456, 16725889024, 0.06, 8724148224, 3571441664, 10, 1, 200, 72, 270909715,
2018-03-19 00:06:48, 0.0, 0, 426247568, 954466304, 261342016, 480968704, 4364, 8119300000000, 0.01, 0.15, 218791936, 16725889024, 0.33, 8724148224, 3571441664, 10, 1, 200, 72, 270969714,
2018-03-19 00:07:48, 0.0, 0, 302920520, 954466304, 261342016, 481165312, 4364, 8120840000000, 0.01, 0.13, 223911936, 16725889024, 0.12, 8724148224, 3571441664, 10, 1, 200, 72, 271029718,
2018-03-19 00:08:48, 0.0, 0, 183477032, 954466304, 261342016, 481296384, 4364, 8122400000000, 0.01, 0.14, 220332032, 16725889024, 0.12, 8724148224, 3571441664, 10, 1, 200, 72, 271089716,
2018-03-19 00:09:48, 0.0, 0, 404643072, 954466304, 261342016, 481296384, 4364, 8123960000000, 0.01, 0.14, 205398016, 16725889024, 0.09, 8724148224, 3571441664, 10, 1, 200, 72, 271149715,
