Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Queue Size-hostname:port, Max Queue Size-hostname:port, Uptime-hostname:port,
2018-03-19 00:00:17, 0.0, 0, 278295008, 534642688, 134217728, 534642688, 6041, 4901420000000, 0.00, 0.00, 175534080, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 270620188,
2018-03-19 00:01:17, 0.0, 0, 279210856, 534642688, 134217728, 534642688, 6041, 4901590000000, 0.00, 0.00, 173367296, 16725889024, 0.06, 8724148224, 3079143424, 0, 1, 270680165,
2018-03-19 00:02:17, 0.0, 0, 279944312, 534642688, 134217728, 534642688, 6041, 4901800000000, 0.00, 0.00, 173256704, 16725889024, 0.02, 8724148224, 3079143424, 0, 1, 270740165,
2018-03-19 00:03:17, 0.0, 0, 281093560, 534642688, 134217728, 534642688, 6041, 4902000000000, 0.00, 0.00, 173510656, 16725889024, 0.01, 8724148224, 3079143424, 0, 1, 270800164,
2018-03-19 00:04:17, 0.0, 0, 282163856, 534642688, 134217728, 534642688, 6041, 4902230000000, 0.00, 0.00, 173670400, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 270860169,
2018-03-19 00:05:17, 0.0, 0, 283198000, 534642688, 134217728, 534642688, 6042, 4902460000000, 0.00, 0.00, 173256704, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 270920168,
2018-03-19 00:06:17, 0.0, 0, 284259808, 534642688, 134217728, 534642688, 6042, 4902660000000, 0.00, 0.03, 173744128, 16725889024, 0.20, 8724148224, 3079143424, 0, 1, 270980165,
2018-03-19 00:07:17, 0.0, 0, 285256944, 534642688, 134217728, 534642688, 6042, 4902860000000, 0.00, 0.00, 174366720, 16725889024, 0.07, 8724148224, 3079143424, 0, 1, 271040165,
2018-03-19 00:08:17, 0.0, 0, 286158152, 534642688, 134217728, 534642688, 6042, 4903110000000, 0.00, 0.00, 172933120, 16725889024, 0.02, 8724148224, 3079143424, 0, 1, 271100165,
2018-03-19 00:09:17, 0.0, 0, 287294344, 534642688, 134217728, 534642688, 6042, 4903350000000, 0.00, 0.00, 173867008, 16725889024, 0.01, 8724148224, 3079143424, 0, 1, 271160169,
2018-03-19 00:10:17, 0.0, 0, 288197664, 534642688, 134217728, 534642688, 6042, 4903570000000, 0.00, 0.00, 173740032, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271220169,
2018-03-19 00:11:17, 0.0, 0, 288971224, 534642688, 134217728, 534642688, 6042, 4903760000000, 0.00, 0.00, 173740032, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271280167,
2018-03-19 00:12:17, 0.0, 0, 290217688, 534642688, 134217728, 534642688, 6042, 4903960000000, 0.00, 0.00, 173637632, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271340164,
2018-03-19 00:13:17, 0.0, 0, 291161832, 534642688, 134217728, 534642688, 6044, 4904120000000, 0.00, 0.00, 173764608, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271400166,
2018-03-19 00:14:17, 0.0, 0, 292095784, 534642688, 134217728, 534642688, 6045, 4904300000000, 0.00, 0.00, 173002752, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271460164,
2018-03-19 00:15:17, 0.0, 0, 293214400, 534642688, 134217728, 534642688, 6045, 4904550000000, 0.00, 0.00, 173383680, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271520167,
2018-03-19 00:16:17, 0.0, 0, 294148720, 534642688, 134217728, 534642688, 6045, 4904820000000, 0.00, 0.00, 173256704, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271580164,
2018-03-19 00:17:17, 0.0, 0, 295268872, 534642688, 134217728, 534642688, 6045, 4905070000000, 0.00, 0.00, 172752896, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271640164,
2018-03-19 00:18:17, 0.0, 0, 296210960, 534642688, 134217728, 534642688, 6045, 4905320000000, 0.00, 0.00, 173510656, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271700166,
2018-03-19 00:19:17, 0.0, 0, 297143232, 534642688, 134217728, 534642688, 6045, 4905520000000, 0.00, 0.00, 172810240, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 271760165,
